ddate,open,hgih,low,close
2018/3/1,2859.09,2907.2684,2852.4923,2891.2982
2018/3/2,2864.1751,2887.893,2852.0115,2864.1834
2018/3/5,2865.2016,2889.7377,2846.9319,2863.9909
2018/3/6,2878.9177,2893.462,2838.6092,2892.4752
2018/3/7,2892.442,2921.4421,2868.0359,2878.1506
2018/3/8,2878.8198,2903.0532,2865.5516,2898.2542
2018/3/9,2907.0416,2916.5531,2891.8682,2908.1974
2018/3/12,2922.6177,2927.5081,2897.2355,2909.5793
2018/3/13,2909.2478,2921.3074,2878.2003,2883.3771
2018/3/14,2871.7227,2879.5374,2860.9695,2871.334
2018/3/15,2860.4136,2895.6118,2860.4136,2894.9828
2018/3/16,2895.5064,2911.1939,2869.9671,2870.7318
2018/3/19,2870.3649,2898.2345,2856.171,2897.2558
2018/3/20,2878.9533,2907.5229,2877.0999,2904.3972
2018/3/21,2928.9996,2932.2176,2879.5251,2894.1835
2018/3/22,2894.1292,2902.7671,2851.294,2866.6702
2018/3/23,2786.531,2800.2467,2754.6598,2791.4674
2018/3/26,2767.3635,2773.5378,2709.568,2738.868
2018/3/27,2775.6346,2780.8388,2726.3603,2747.5872
2018/3/28,2714.8736,2746.8803,2687.9567,2694.8259
2018/3/29,2699.1359,2757.7792,2657.492,2738.7906
2018/3/30,2735.6242,2740.8194,2714.7667,2722.153
2018/4/2,2717.1183,2754.6509,2707.6327,2711.3735
2018/4/3,2690.6325,2709.9075,2683.048,2697.272
2018/4/4,2706.4205,2730.2484,2698.8863,2702.3692
2018/4/9,2706.3294,2721.5909,2688.8314,2715.7318
2018/4/10,2719.517,2781.2685,2710.8682,2780.8036
2018/4/11,2782.6714,2803.8806,2767.3767,2785.3386
2018/4/12,2785.1209,2785.3072,2747.772,2749.6986
2018/4/13,2765.6697,2771.0319,2724.1662,2726.3956
2018/4/16,2716.5786,2723.5796,2656.52,2664.7045
2018/4/17,2669.2648,2683.4957,2633.5923,2635.7032
2018/4/18,2666.6167,2668.7892,2623.9744,2653.7691
2018/4/19,2661.3006,2693.1359,2656.1487,2682.5518
2018/4/20,2672.3583,2677.9209,2632.7466,2647.3763
2018/4/23,2637.071,2671.0096,2636.6773,2664.9175
2018/4/24,2669.6103,2737.2062,2669.6103,2722.8474
2018/4/25,2707.7101,2717.3144,2696.2223,2702.9802
2018/4/26,2712.517,2717.5693,2652.4225,2666.0239
2018/4/27,2672.6362,2675.0958,2613.5267,2653.5436
2018/5/2,2662.0787,2667.9624,2637.0612,2652.7311
2018/5/3,2643.9661,2671.2449,2626.5404,2663.9752
2018/5/4,2659.2724,2669.6982,2643.2567,2646.3548
2018/5/7,2649.0997,2686.221,2638.1682,2683.8487
2018/5/8,2683.841,2736.7572,2682.7941,2722.88
2018/5/9,2723.0859,2725.1955,2706.4814,2717.2393
2018/5/10,2727.5158,2738.6293,2712.4744,2729.4001
2018/5/11,2737.2278,2738.6456,2720.5471,2724.7162
2018/5/14,2736.9752,2761.4948,2736.0351,2753.5353
2018/5/15,2760.1979,2760.5682,2731.5668,2750.8309
2018/5/16,2739.8948,2744.6179,2714.2644,2716.7818
2018/5/17,2720.7715,2724.39,2698.1711,2700.8768
2018/5/18,2697.7172,2741.014,2690.9915,2740.5347
2018/5/21,2753.8794,2761.7225,2739.6817,2745.8041
2018/5/22,2744.3238,2744.3238,2711.0597,2728.0004
2018/5/23,2721.0206,2721.0206,2683.5856,2683.6934
2018/5/24,2684.1321,2691.0337,2664.1226,2665.6758
2018/5/25,2663.3212,2679.8487,2650.3387,2661.2911
2018/5/28,2661.2082,2682.7805,2650.398,2673.1985
2018/5/29,2666.8301,2676.6828,2642.8669,2663.4034
2018/5/30,2632.7129,2637.1916,2604.9059,2605.9005
2018/5/31,2626.9376,2661.6567,2624.6717,2658.2917
2018/6/1,2652.2511,2664.3107,2637.3739,2647.1867
2018/6/4,2664.845,2697.7518,2658.5681,2694.577
2018/6/5,2697.6934,2712.1161,2680.2417,2707.0168
2018/6/6,2702.7119,2703.4144,2688.3289,2692.1807
2018/6/7,2697.5121,2717.0637,2693.1048,2695.2374
2018/6/8,2686.0929,2686.1535,2637.3625,2652.0823
2018/6/11,2644.4271,2665.9317,2633.082,2660.4084
2018/6/12,2662.3871,2691.9664,2650.9744,2687.7018
2018/6/13,2681.3132,2686.0677,2662.7477,2671.6265
2018/6/14,2662.2343,2691.0449,2659.5741,2671.2975
2018/6/15,2657.5896,2677.3105,2657.506,2667.9751
2018/6/19,2638.3951,2646.6398,2571.6922,2599.7801
2018/6/20,2588.1187,2607.4674,2567.4983,2598.328
2018/6/21,2597.3032,2628.0383,2575.1735,2579.0517
2018/6/22,2564.8679,2586.3338,2553.2993,2583.708
2018/6/25,2593.6247,2595.9885,2535.1222,2536.4599
2018/6/26,2516.0829,2519.1612,2470.1462,2506.7166
2018/6/27,2500.0663,2512.5855,2438.0431,2452.6386
2018/6/28,2431.8604,2461.1738,2418.295,2425.1758
2018/6/29,2431.8087,2481.3228,2429.5937,2479.9115
2018/7/2,2473.3116,2473.7343,2370.3999,2386.3765
2018/7/3,2389.3604,2395.0801,2331.8404,2388.9763
2018/7/4,2381.2531,2403.5109,2365.8939,2368.4251
2018/7/5,2370.8634,2398.5647,2352.9749,2374.3553
2018/7/6,2378.8689,2422.4035,2349.4759,2402.617
2018/7/9,2410.5172,2471.7978,2410.5172,2471.2851
2018/7/10,2475.9776,2477.8448,2448.8609,2471.2299
2018/7/11,2420.1787,2443.3456,2409.3108,2432.2785
2018/7/12,2425.6658,2490.4438,2425.6658,2474.6247
2018/7/13,2480.8213,2481.5568,2464.9487,2476.8642
2018/7/16,2471.1523,2484.1708,2438.8598,2448.765
2018/7/17,2443.5479,2446.0981,2414.3524,2430.4445
2018/7/18,2437.3761,2458.4802,2419.3161,2420.7591
2018/7/19,2432.8921,2452.4453,2418.66,2426.1628
2018/7/20,2426.0974,2506.9362,2409.0533,2493.765
2018/7/23,2482.0482,2533.7736,2478.1883,2526.8127
2018/7/24,2534.0715,2579.5931,2534.0715,2563.5835
2018/7/25,2573.9288,2573.9594,2550.966,2563.6871
2018/7/26,2570.4844,2578.7151,2525.6665,2530.9913
2018/7/27,2529.6595,2541.2253,2515.8892,2525.0915
2018/7/30,2525.3808,2562.7609,2515.5526,2541.3081
2018/7/31,2537.0289,2553.8068,2521.8197,2545.1243
2018/8/1,2557.605,2570.3119,2489.1249,2490.2454
2018/8/2,2483.757,2485.4082,2412.9611,2440.3127
2018/8/3,2438.8435,2452.0665,2413.2507,2413.5032
2018/8/6,2417.3015,2448.9765,2393.6822,2406.5365
2018/8/7,2416.0124,2480.0957,2407.6426,2479.7796
2018/8/8,2476.401,2481.8426,2443.0683,2446.9978
2018/8/9,2437.4492,2510.3592,2435.7942,2504.6172
2018/8/10,2505.3103,2518.1091,2485.9756,2503.2058
2018/8/13,2480.1013,2485.2335,2442.2277,2478.5086
2018/8/14,2475.4668,2482.7051,2454.9847,2469.2002
2018/8/15,2467.2474,2467.4461,2405.6043,2408.7219
2018/8/16,2381.0087,2430.9171,2367.0476,2405.1638
2018/8/17,2427.4705,2429.6778,2370.0406,2374.1729
2018/8/20,2386.143,2409.1289,2370.8243,2409.1289
2018/8/21,2411.9829,2461.1357,2410.8882,2452.3833
2018/8/22,2461.4007,2461.4007,2438.9424,2450.1537
2018/8/23,2453.6554,2474.6885,2435.1603,2461.0673
2018/8/24,2449.3718,2496.3853,2438.7209,2471.9989
2018/8/27,2484.4092,2522.3395,2482.5165,2522.3395
2018/8/28,2524.9224,2530.4967,2503.8061,2511.1452
2018/8/29,2506.1492,2515.0018,2497.8187,2503.4801
2018/8/30,2506.5297,2519.401,2479.2095,2479.2095
2018/8/31,2462.7956,2490.4603,2455.9854,2474.4765
2018/9/3,2461.86,2470.5142,2445.8731,2465.8797
2018/9/4,2467.2526,2507.0367,2451.7197,2500.4376
2018/9/5,2488.9038,2493.473,2441.2299,2441.2299
2018/9/6,2432.3952,2449.8324,2408.934,2416.0328
2018/9/7,2424.417,2458.2582,2416.1616,2437.677
2018/9/10,2431.1783,2440.107,2410.7861,2413.4258
2018/9/11,2412.1806,2422.9416,2387.6431,2398.7678
2018/9/12,2389.2845,2398.7281,2373.0362,2381.3883
2018/9/13,2413.4104,2419.9987,2381.0254,2415.3115
2018/9/14,2421.6597,2434.6738,2410.6633,2425.4208
2018/9/17,2411.3765,2418.1387,2397.9374,2399.8807
2018/9/18,2391.9463,2459.7704,2391.7279,2458.7677
2018/9/19,2455.4421,2505.0027,2452.5801,2487.0771
2018/9/20,2492.3952,2503.0998,2480.5359,2487.4223
2018/9/21,2495.7377,2573.6031,2485.4117,2573.6031
2018/9/25,2545.2136,2560.7169,2536.4278,2547.7911
2018/9/26,2555.9205,2610.5899,2553.1663,2582.7666
2018/9/27,2582.1155,2584.0671,2561.576,2575.4485
2018/9/28,2580.6563,2618.8254,2577.9827,2606.6676
2018/10/8,2544.4908,2548.8941,2481.1833,2486.8222
2018/10/9,2481.5885,2506.2665,2476.3458,2491.6628
2018/10/10,2495.8598,2518.607,2472.1897,2494.0558
2018/10/11,2412.2212,2446.3735,2369.0253,2390.5025
2018/10/12,2398.1799,2452.6865,2390.994,2444.1305
2018/10/15,2443.7309,2448.257,2407.5483,2412.4791
2018/10/16,2414.317,2459.8784,2407.0034,2415.492
2018/10/17,2446.478,2451.1869,2384.1416,2429.2145
2018/10/18,2416.3723,2416.3723,2367.7141,2369.0679
2018/10/19,2353.8361,2451.7576,2344.9814,2446.3196
2018/10/22,2463.4925,2566.627,2463.4925,2540.1521
2018/10/23,2539.6511,2544.2958,2451.6704,2464.8117
2018/10/24,2459.3203,2530.7742,2459.2123,2477.4883
2018/10/25,2419.1129,2486.7575,2415.4865,2485.0987
2018/10/26,2486.9974,2499.7579,2445.829,2468.9096
2018/10/29,2461.9241,2465.3693,2377.9853,2389.5766
2018/10/30,2380.4668,2449.2854,2378.818,2415.6485
2018/10/31,2424.1609,2460.8368,2413.3366,2451.1207
2018/11/1,2474.2673,2500.1246,2455.7319,2460.1619
2018/11/2,2522.39,2544.1873,2489.0674,2542.768
2018/11/5,2520.8774,2524.6516,2489.593,2511.5897
2018/11/6,2507.3589,2509.6404,2478.3756,2499.6793
2018/11/7,2503.6814,2521.1509,2479.2489,2482.3343
2018/11/8,2507.5932,2511.0045,2480.3278,2485.9978
2018/11/9,2469.89,2469.89,2434.0811,2434.212
2018/11/12,2426.8266,2447.4621,2419.9674,2444.9673
2018/11/13,2415.2991,2474.8233,2413.7763,2462.9726
2018/11/14,2462.1775,2462.1775,2425.9666,2429.9857
2018/11/15,2430.1865,2459.4347,2427.0666,2459.1411
2018/11/16,2458.4768,2482.4414,2443.1173,2461.4445
2018/11/19,2466.4298,2492.0842,2461.7951,2492.0842
2018/11/20,2475.2281,2484.0128,2441.849,2446.7911
2018/11/21,2425.7163,2454.4595,2425.2317,2451.2723
2018/11/22,2455.7711,2456.9128,2426.123,2437.6387
2018/11/23,2433.5345,2441.3181,2398.7265,2399.2026
2018/11/26,2409.4683,2423.4624,2393.9788,2401.8978
2018/11/27,2407.2269,2416.4379,2387.9268,2394.2943
2018/11/28,2396.295,2426.6596,2394.2508,2421.1336
2018/11/29,2437.9202,2441.4157,2401.8524,2401.8524
2018/11/30,2403.2314,2430.6502,2402.544,2428.0445
2018/12/3,2492.4334,2500.5679,2467.9351,2488.0567
2018/12/4,2488.5753,2496.8141,2476.9076,2496.1425
2018/12/5,2467.5552,2492.3155,2465.2516,2481.7917
2018/12/6,2453.5629,2460.2306,2431.8647,2434.4908
2018/12/7,2441.375,2444.9849,2427.8872,2430.7223
2018/12/10,2410.1674,2425.7352,2399.3225,2408.6063
2018/12/11,2408.9163,2420.5205,2405.8651,2415.5777
2018/12/12,2437.6058,2437.6058,2414.3308,2423.3178
2018/12/13,2429.3884,2469.6995,2423.5699,2457.9046
2018/12/14,2446.8102,2448.7983,2423.0881,2423.3814
2018/12/17,2420.5763,2430.8886,2409.0091,2425.9446
2018/12/18,2409.5758,2427.6848,2388.9827,2397.8676
2018/12/19,2401.9082,2403.895,2366.4002,2369.5483
2018/12/20,2363.0038,2372.3737,2319.0959,2334.9217
2018/12/21,2325.9784,2327.4365,2288.4047,2306.1451
2018/12/24,2293.7481,2311.7347,2286.9894,2309.2327
2018/12/25,2285.66,2308.6053,2256.4712,2297.3326
2018/12/26,2293.288,2303.1968,2278.2937,2281.5579
2018/12/27,2310.8103,2313.0456,2275.0369,2276.0571
2018/12/28,2279.6989,2305.9083,2278.2485,2293.0985
2019/1/2,2298.1805,2301.0552,2252.7479,2262.7908
2019/1/3,2259.4825,2287.7778,2253.9433,2269.243
2019/1/4,2252.7449,2316.3528,2249.3658,2314.6466
2019/1/7,2329.0316,2331.6031,2306.8979,2314.3193
2019/1/8,2312.1705,2312.1705,2298.9548,2305.1708
2019/1/9,2320.9119,2360.3601,2318.4352,2332.7192
2019/1/10,2333.2162,2345.3313,2321.3049,2331.8507
2019/1/11,2342.0236,2360.0609,2334.9145,2354.4987
2019/1/14,2350.256,2354.3082,2330.0042,2331.1358
2019/1/15,2337.7021,2380.5995,2332.4095,2378.3696
2019/1/16,2375.1705,2385.216,2366.3446,2381.2178
2019/1/17,2388.5925,2396.7993,2370.5809,2371.3481
2019/1/18,2385.6219,2422.029,2380.5624,2417.363
2019/1/21,2418.0047,2443.2254,2418.0047,2432.487
2019/1/22,2430.4346,2430.4346,2394.1847,2401.233
2019/1/23,2397.4091,2414.024,2392.6418,2397.0493
2019/1/24,2401.3761,2414.888,2385.0986,2411.5621
2019/1/25,2419.2563,2453.6657,2418.0088,2441.64
2019/1/28,2455.2764,2473.1187,2429.8798,2437.0261
2019/1/29,2433.3057,2461.5178,2423.4611,2455.8968
2019/1/30,2445.8648,2462.6055,2439.3315,2440.0146
2019/1/31,2454.6436,2487.0965,2450.1839,2483.4709
2019/2/1,2502.1044,2503.5526,2479.3375,2499.6442
2019/2/11,2485.5032,2528.3844,2484.6479,2527.4736
2019/2/12,2528.103,2537.2935,2515.026,2533.1817
2019/2/13,2538.4162,2587.8764,2528.2264,2580.6116
2019/2/14,2572.6415,2585.5084,2564.8712,2576.3062
2019/2/15,2566.3365,2568.7861,2515.8877,2517.4622
2019/2/18,2540.5321,2583.3972,2540.2963,2582.8512
2019/2/19,2586.8583,2614.3646,2568.1759,2579.0463
2019/2/20,2593.7887,2599.5452,2569.983,2588.166
2019/2/21,2586.7389,2615.4696,2569.4752,2577.2255
2019/2/22,2575.9981,2623.0931,2555.7256,2623.0736
2019/2/25,2652.9056,2788.6667,2652.9056,2787.6987
2019/2/26,2781.3088,2804.1631,2729.4761,2733.9005
2019/2/27,2739.1109,2794.9321,2722.3094,2750.3391
2019/2/28,2749.8699,2767.8608,2733.0302,2743.9716
2019/3/1,2764.9462,2819.4681,2747.2132,2819.4681
2019/3/4,2839.4045,2907.8176,2816.9787,2832.5878
2019/3/5,2829.4997,2835.106,2807.1226,2828.8685
2019/3/6,2827.8574,2847.3784,2797.5022,2840.2717
2019/3/7,2831.3614,2831.3614,2773.3527,2789.7001
2019/3/8,2731.5301,2753.5526,2684.1969,2685.592
2019/3/11,2683.7646,2714.0892,2670.7929,2708.5982
2019/3/12,2730.5292,2759.6093,2704.6928,2719.7727
2019/3/13,2731.5007,2747.9566,2699.9803,2723.9618
2019/3/14,2720.1882,2752.6613,2716.2685,2729.1324
2019/3/15,2735.9993,2783.5066,2735.8626,2755.8053
2019/3/18,2763.2251,2827.2603,2749.1986,2825.1837
2019/3/19,2830.2422,2842.4453,2797.717,2806.8964
2019/3/20,2799.325,2831.6252,2787.2834,2812.9179
2019/3/21,2816.4519,2822.6336,2799.8337,2802.9647
2019/3/22,2804.7176,2813.5151,2771.9562,2795.3909
2019/3/25,2757.8104,2765.8419,2717.2935,2718.1807
2019/3/26,2737.3723,2739.2856,2693.9112,2706.1537
2019/3/27,2721.1376,2751.7216,2714.095,2741.5907
2019/3/28,2728.0449,2742.701,2709.3874,2733.9743
2019/3/29,2747.5418,2845.2279,2746.1134,2838.5054
2019/4/1,2860.144,2906.1505,2860.144,2892.619
2019/4/2,2900.6314,2903.8689,2878.3948,2888.5304
2019/4/3,2869.846,2923.9217,2865.296,2920.0013
2019/4/4,2927.1005,2959.5898,2921.2037,2951.9848
2019/4/8,2978.5034,3007.8296,2938.6461,2962.2749
2019/4/9,2968.0779,2980.1228,2948.3057,2967.5136
2019/4/10,2957.2707,2996.4068,2941.3479,2979.0985
2019/4/11,2982.3927,3000.0952,2920.1938,2928.4268
2019/4/12,2920.5531,2933.4463,2903.2682,2920.5151
2019/4/15,2973.0222,2999.3259,2924.6018,2924.9257
2019/4/16,2914.9897,3023.0253,2909.665,3023.0253
2019/4/17,3017.3947,3035.405,2996.7607,3017.4162
2019/4/18,3014.9149,3019.5447,2993.274,3004.9245
2019/4/19,3013.6723,3043.9263,2989.548,3042.4321
2019/4/22,3047.4255,3048.8236,2962.3585,2970.488
2019/4/23,2967.9958,3007.354,2964.9784,2978.8451
2019/4/24,2989.9591,3001.5342,2933.5281,2974.8473
2019/4/25,2962.7414,2973.2227,2924.0247,2927.995
2019/4/26,2913.7749,2930.2088,2892.5275,2892.8568
2019/4/29,2906.4685,2968.1622,2899.8271,2939.405
2019/4/30,2935.2412,2955.8842,2919.4939,2945.2438
2019/5/6,2853.8845,2867.5971,2768.8013,2805.0354
2019/5/7,2814.4689,2833.1959,2777.7344,2806.2577
2019/5/8,2753.6111,2796.466,2750.9257,2758.2435
2019/5/9,2740.3494,2748.0071,2686.4667,2698.7804
2019/5/10,2731.5772,2798.874,2698.8068,2793.7589
2019/5/13,2751.7563,2767.4821,2736.8442,2741.1118
2019/5/14,2716.7262,2754.692,2716.7262,2724.7337
2019/5/15,2743.7809,2797.1531,2743.7809,2783.5439
2019/5/16,2777.8502,2793.7622,2766.1496,2791.4146
2019/5/17,2792.0771,2792.5061,2728.9346,2735.2124
2019/5/20,2726.0683,2746.6596,2697.6087,2715.4315
2019/5/21,2717.8744,2764.4834,2712.0423,2739.7852
2019/5/22,2739.1115,2745.8568,2714.6498,2725.7343
2019/5/23,2710.5727,2713.9433,2679.542,2685.9336
2019/5/24,2693.8792,2722.3359,2692.5261,2702.0252
2019/5/27,2696.2581,2731.3037,2667.377,2722.3345
2019/5/28,2719.0611,2759.7788,2716.3083,2748.7987
2019/5/29,2728.4353,2780.3073,2724.8524,2755.8081
2019/5/30,2748.4289,2752.6862,2721.8807,2742.9635
2019/5/31,2740.3026,2762.387,2728.9459,2728.9459
2019/6/3,2737.8055,2762.0755,2723.9315,2743.0644
2019/6/4,2744.6964,2746.5145,2713.8036,2721.3139
2019/6/5,2741.9384,2747.2335,2717.932,2719.5949
2019/6/6,2727.697,2727.697,2701.9208,2706.7621
2019/6/10,2717.9139,2752.8815,2712.1587,2743.3745
2019/6/11,2750.541,2816.9916,2750.541,2812.8986
2019/6/12,2802.5273,2805.0054,2790.1834,2796.7319
2019/6/13,2798.0221,2804.7555,2771.857,2794.5361
2019/6/14,2798.396,2816.1773,2781.7234,2785.6055
2019/6/17,2785.4728,2813.4452,2785.4728,2793.7037
2019/6/18,2800.8296,2809.866,2785.381,2806.454
2019/6/19,2872.0726,2879.2346,2842.4241,2842.7358
2019/6/20,2847.3173,2954.0326,2846.4352,2942.6287
2019/6/21,2939.6478,2958.2273,2929.9031,2938.7729
2019/6/24,2942.5061,2958.0238,2931.6665,2949.5176
2019/6/25,2946.0203,2946.708,2875.3678,2910.1212
2019/6/26,2896.7649,2915.2351,2891.004,2903.4868
2019/6/27,2917.2036,2952.9076,2914.962,2937.1283
2019/6/28,2932.6932,2937.2912,2911.6659,2930.5982
2019/7/1,2984.649,3011.9096,2978.7515,3002.9395
2019/7/2,3000.7803,3003.8838,2988.4701,2999.0759
2019/7/3,2990.0547,2990.0547,2953.6999,2964.7309
2019/7/4,2966.3315,2974.7974,2939.9707,2953.2719
2019/7/5,2952.7138,2967.9828,2937.5953,2961.9222
2019/7/8,2944.973,2944.973,2877.737,2897.5121
2019/7/9,2894.332,2902.143,2872.0295,2881.5517
2019/7/10,2896.7013,2897.5754,2870.6704,2878.7812
2019/7/11,2897.4724,2918.9444,2879.6359,2887.8313
2019/7/12,2883.0876,2912.8988,2878.2019,2902.1295
2019/7/15,2885.9772,2920.1567,2850.098,2902.6099
2019/7/16,2900.0461,2905.1108,2881.4038,2884.561
2019/7/17,2877.4885,2892.3352,2866.4655,2875.0299
2019/7/18,2869.7295,2872.2421,2859.0691,2859.1646
2019/7/19,2875.9644,2906.5473,2875.9013,2895.6249
2019/7/22,2897.7856,2905.3508,2872.5271,2881.9038
2019/7/23,2885.7013,2889.39,2871.5072,2881.0982
2019/7/24,2894.9357,2923.399,2894.5946,2906.5502
2019/7/25,2911.0081,2931.1758,2903.3126,2931.1758
2019/7/26,2918.1073,2943.0682,2918.0135,2939.3547
2019/7/29,2936.6432,2938.7345,2922.6755,2930.4891
2019/7/30,2939.1432,2958.2969,2938.8967,2944.025
2019/7/31,2931.853,2932.6499,2906.7079,2912.6612
2019/8/1,2901.1544,2909.4723,2880.3,2887.8665
2019/8/2,2837.3685,2852.1151,2831.6579,2843.7704
2019/8/5,2823.3457,2828.4806,2785.9035,2786.7196
2019/8/6,2736.6812,2771.7889,2718.2123,2760.6799
2019/8/7,2771.2382,2773.9376,2747.2491,2747.2491
2019/8/8,2771.4483,2790.1429,2768.7137,2786.8715
2019/8/9,2800.4373,2802.8147,2767.1403,2772.1492
2019/8/12,2787.4395,2825.0853,2782.7699,2824.8041
2019/8/13,2807.9587,2812.4924,2787.1229,2792.9137
2019/8/14,2827.038,2831.3419,2803.8644,2804.3553
2019/8/15,2758.7354,2815.1501,2756.3765,2814.3881
2019/8/16,2817.266,2846.257,2805.813,2824.2258
2019/8/19,2839.2455,2877.4701,2823.8691,2877.2312
2019/8/20,2869.1589,2883.5481,2864.7091,2875.653
2019/8/21,2868.6307,2875.0111,2864.8145,2869.2196
2019/8/22,2878.7299,2881.0557,2862.4404,2878.0047
2019/8/23,2880.5722,2923.9328,2876.0218,2917.3773
2019/8/26,2869.462,2882.4543,2854.5085,2863.4793
2019/8/27,2883.4157,2915.8357,2880.9962,2887.2385
2019/8/28,2883.3474,2887.8516,2860.7114,2867.0269
2019/8/29,2867.7679,2871.6336,2843.282,2855.4504
2019/8/30,2878.2124,2886.3472,2856.0293,2872.401
